date,year,doy,plot,lai,se
1999-04-13,1999,103,H4,0.3,0.01
1999-04-13,1999,103,H5,3.35,0.05
1999-04-13,1999,103,G5,2.35,0.31
1999-04-13,1999,103,G4,1.03,0.1
1999-04-13,1999,103,G3,0.97,0.03
1999-04-13,1999,103,F3,1.52,0.14
1999-04-13,1999,103,F4,1.84,0.03
1999-04-13,1999,103,F5,2.16,0.24
1999-04-13,1999,103,E5,3.57,0.1
1999-04-13,1999,103,E4,2.41,0.06
1999-04-13,1999,103,E3,1.07,0.01
1999-04-13,1999,103,E2,1.38,0.02
1999-04-13,1999,103,A1,0.86,0.01
1999-04-13,1999,103,B1,0.92,0.03
1999-04-13,1999,103,C1,1.03,0.03
1999-04-13,1999,103,D1,1.18,0.02
1999-04-13,1999,103,D2,0.9,0.01
1999-04-13,1999,103,C2,1.1,0.05
1999-04-13,1999,103,B2,0.93,0.02
1999-04-13,1999,103,A2,0.86,0.02
1999-04-13,1999,103,A3,0.99,0.03
1999-04-13,1999,103,B3,0.97,0.03
1999-04-13,1999,103,C3,1.12,0.02
1999-04-13,1999,103,D3,0.89,0.01
1999-04-13,1999,103,C4,1.77,0.05
1999-04-13,1999,103,D4,0.89,0.03
1999-04-13,1999,103,D5,0.85,0.02
1999-04-13,1999,103,C5,0.8,0.02
1999-04-13,1999,103,B5,0.77,0.03
1999-04-13,1999,103,B4,0.87,0.04
1999-04-13,1999,103,A4,0.87,0.03
1999-04-13,1999,103,A5,0.95,0.05
1999-04-13,1999,103,X1,1.94,0.25
1999-04-13,1999,103,X2,1.68,0.03
1999-04-13,1999,103,X3,2.07,0.17
1999-04-13,1999,103,X6,1.53,0.14
1999-04-13,1999,103,X5,2.91,0.19
1999-04-27,1999,117,D4,0.99,0.04
1999-04-27,1999,117,D5,0.92,0.02
1999-04-27,1999,117,C5,0.88,0.01
1999-04-27,1999,117,B5,0.8,0.01
1999-04-27,1999,117,A5,1.08,0.01
1999-04-27,1999,117,A4,0.9,0.03
1999-04-27,1999,117,X1,1.99,0.11
1999-04-27,1999,117,X2,1.66,0.19
1999-04-27,1999,117,X4,2.27,0.2
1999-04-27,1999,117,X3,1.9,0.17
1999-04-27,1999,117,X6,1.96,0.25
1999-04-27,1999,117,X5,2.42,0.23
1999-04-27,1999,117,B4,0.98,0.01
1999-04-27,1999,117,C4,1.82,0.08
1999-04-27,1999,117,D3,0.91,0.01
1999-04-27,1999,117,C3,1.25,0.04
1999-04-27,1999,117,B3,1.12,0.06
1999-04-27,1999,117,A3,1.08,0.06
1999-04-27,1999,117,A2,1.01,0.01
1999-04-27,1999,117,B2,0.99,0.02
1999-04-27,1999,117,C2,1.24,0.05
1999-04-27,1999,117,D2,1.02,0.01
1999-04-27,1999,117,D1,1.44,0.02
1999-04-27,1999,117,C1,1.12,0.01
1999-04-27,1999,117,B1,1.07,0.03
1999-04-27,1999,117,A1,0.94,0.02
1999-04-27,1999,117,E1,1.26,0.06
1999-04-27,1999,117,H1,2.54,0.17
1999-04-27,1999,117,F1,3.02,0.14
1999-04-27,1999,117,G1,2.87,0.01
1999-04-27,1999,117,H2,3.62,0.05
1999-04-27,1999,117,G2,3.49,0.1
1999-04-27,1999,117,F2,1.8,0.06
1999-04-27,1999,117,F3,1.52,0.14
1999-04-27,1999,117,F4,1.96,0.03
1999-04-27,1999,117,F5,1.9,0.26
1999-04-27,1999,117,E5,3.67,0.09
1999-04-27,1999,117,E4,2.37,0.06
1999-04-27,1999,117,E3,1.06,0.01
1999-04-27,1999,117,E2,1.38,0.02
1999-04-27,1999,117,H3,0.84,0.06
1999-04-27,1999,117,H4,0.29,0.01
1999-04-27,1999,117,H5,3.33,0.01
1999-04-27,1999,117,G5,2.56,0.32
1999-04-27,1999,117,G4,1.06,0.11
1999-04-27,1999,117,G3,0.89,0.02
1999-05-05,1999,125,E1,1.17,0.12
1999-05-05,1999,125,H1,2.32,0.16
1999-05-05,1999,125,F1,2.66,0.07
1999-05-05,1999,125,G1,2.88,0.02
1999-05-05,1999,125,H2,3.78,0.02
1999-05-05,1999,125,G2,3.53,0.13
1999-05-05,1999,125,F2,1.94,0.04
1999-05-05,1999,125,H3,0.82,0.04
1999-05-05,1999,125,H4,0.37,0.02
1999-05-05,1999,125,H5,3.56,0.1
1999-05-05,1999,125,G5,2.59,0.38
1999-05-05,1999,125,G4,1.17,0.12
1999-05-05,1999,125,G3,1.06,0.03
1999-05-05,1999,125,F3,1.59,0.2
1999-05-05,1999,125,F4,1.83,0.05
1999-05-05,1999,125,F5,2,0.24
1999-05-05,1999,125,E5,3.35,0.1
1999-05-05,1999,125,E4,2.37,0.07
1999-05-05,1999,125,E3,1.09,0.01
1999-05-05,1999,125,E2,1.36,0.04
1999-05-05,1999,125,A1,1.01,0.01
1999-05-05,1999,125,B1,1.07,0.02
1999-05-05,1999,125,C1,1.12,0.03
1999-05-05,1999,125,D1,1.31,0.04
1999-05-05,1999,125,D2,1.15,0.03
1999-05-05,1999,125,C2,1.18,0.05
1999-05-05,1999,125,B2,1.08,0.04
1999-05-05,1999,125,A2,0.96,0.05
1999-05-05,1999,125,A3,1.07,0.06
1999-05-05,1999,125,B3,1.14,0.03
1999-05-05,1999,125,C3,1.22,0.02
1999-05-05,1999,125,D3,1.01,0.02
1999-05-05,1999,125,C4,1.95,0.08
1999-05-05,1999,125,D4,1.15,0.06
1999-05-05,1999,125,D5,1.08,0.02
1999-05-05,1999,125,C5,1.16,0.04
1999-05-05,1999,125,B5,0.67,0.04
1999-05-05,1999,125,B4,1.07,0.03
1999-05-05,1999,125,A4,0.92,0.02
1999-05-05,1999,125,A5,0.88,0.03
1999-05-05,1999,125,X1,2.18,0.09
1999-05-05,1999,125,X2,1.92,0.25
1999-05-05,1999,125,X4,2.71,0.19
1999-05-05,1999,125,X3,2.46,0.16
1999-05-05,1999,125,X6,1.93,0.23
1999-05-05,1999,125,X5,2.71,0.23
1999-05-10,1999,130,E1,1.46,0.08
1999-05-10,1999,130,H1,2.88,0.13
1999-05-10,1999,130,F1,3.16,0.11
1999-05-10,1999,130,G1,3.05,0.01
1999-05-10,1999,130,H2,3.86,0.03
1999-05-10,1999,130,G2,3.96,0.1
1999-05-10,1999,130,F2,2.3,0.03
1999-05-10,1999,130,H3,1.01,0.04
1999-05-10,1999,130,H4,0.4,0.01
1999-05-10,1999,130,H5,3.86,0.09
1999-05-10,1999,130,G5,3,0.28
1999-05-10,1999,130,G4,1.52,0.15
1999-05-10,1999,130,G3,1.21,0.02
1999-05-10,1999,130,F3,2.25,0.13
1999-05-10,1999,130,F4,2.32,0.05
1999-05-10,1999,130,F5,2.31,0.28
1999-05-10,1999,130,E5,4,0.09
1999-05-10,1999,130,E4,2.66,0.05
1999-05-10,1999,130,E3,1.48,0.02
1999-05-10,1999,130,E2,1.67,0.04
1999-05-10,1999,130,A1,1.32,0.01
1999-05-10,1999,130,B1,1.43,0.07
1999-05-10,1999,130,C1,1.65,0.07
1999-05-10,1999,130,D1,1.65,0.01
1999-05-10,1999,130,D2,1.45,0.02
1999-05-10,1999,130,C2,1.63,0.03
1999-05-10,1999,130,B2,1.42,0.04
1999-05-10,1999,130,A2,1.45,0.04
1999-05-10,1999,130,A3,1.57,0.03
1999-05-10,1999,130,B3,1.5,0.03
1999-05-10,1999,130,C3,1.85,0.04
1999-05-10,1999,130,D3,1.38,0.02
1999-05-10,1999,130,C4,2.51,0.04
1999-05-10,1999,130,D4,1.76,0.06
1999-05-10,1999,130,D5,1.35,0.04
1999-05-10,1999,130,C5,1.4,0.03
1999-05-10,1999,130,B5,1.24,0.02
1999-05-10,1999,130,B4,1.42,0.02
1999-05-10,1999,130,A4,1.7,0.08
1999-05-10,1999,130,A5,1.47,0.02
1999-05-10,1999,130,X1,2.79,0.11
1999-05-10,1999,130,X2,2.67,0.18
1999-05-10,1999,130,X4,3.37,0.18
1999-05-10,1999,130,X3,2.85,0.08
1999-05-10,1999,130,X6,2.69,0.29
1999-05-10,1999,130,X5,2.78,0.16
1999-05-13,1999,133,E1,1.76,0.08
1999-05-13,1999,133,H1,3.14,0.11
1999-05-13,1999,133,F1,3.28,0.09
1999-05-13,1999,133,G1,3.18,0.02
1999-05-13,1999,133,H2,4,0.02
1999-05-13,1999,133,G2,4.13,0.06
1999-05-13,1999,133,F2,2.54,0.03
1999-05-13,1999,133,H3,1.05,0.06
1999-05-13,1999,133,H4,0.34,0.04
1999-05-13,1999,133,H5,4.07,0.09
1999-05-13,1999,133,G5,3.25,0.31
1999-05-13,1999,133,G4,1.8,0.18
1999-05-13,1999,133,G3,1.28,0.03
1999-05-13,1999,133,F3,2.61,0.13
1999-05-13,1999,133,F4,2.53,0.05
1999-05-13,1999,133,F5,2.61,0.22
1999-05-13,1999,133,E5,4.19,0.1
1999-05-13,1999,133,E4,2.89,0.04
1999-05-13,1999,133,E3,1.74,0.03
1999-05-13,1999,133,E2,1.92,0.04
1999-05-13,1999,133,A1,1.62,0.02
1999-05-13,1999,133,B1,1.69,0.09
1999-05-13,1999,133,C1,1.95,0.08
1999-05-13,1999,133,D1,1.83,0.01
1999-05-13,1999,133,D2,1.81,0.03
1999-05-13,1999,133,C2,1.92,0.04
1999-05-13,1999,133,B2,1.73,0.07
1999-05-13,1999,133,A2,1.73,0.05
1999-05-13,1999,133,A3,1.9,0.09
1999-05-13,1999,133,B3,1.83,0.04
1999-05-13,1999,133,C3,2.23,0.04
1999-05-13,1999,133,D3,1.71,0.02
1999-05-13,1999,133,C4,2.78,0.05
1999-05-13,1999,133,D4,2.17,0.15
1999-05-13,1999,133,D5,1.67,0.03
1999-05-13,1999,133,C5,1.82,0.04
1999-05-13,1999,133,B5,1.5,0.01
1999-05-13,1999,133,B4,1.74,0.02
1999-05-13,1999,133,A4,2.01,0.08
1999-05-13,1999,133,A5,1.79,0.02
1999-05-13,1999,133,X1,3.09,0.08
1999-05-13,1999,133,X2,3.24,0.18
1999-05-13,1999,133,X4,3.81,0.12
1999-05-13,1999,133,X3,3.29,0.06
1999-05-13,1999,133,X6,2.95,0.2
1999-05-13,1999,133,X5,3.13,0.23
1999-05-18,1999,138,E1,2.43,0.11
1999-05-18,1999,138,H1,3.83,0.1
1999-05-18,1999,138,F1,3.6,0.11
1999-05-18,1999,138,G1,3.36,0.02
1999-05-18,1999,138,H2,4.37,0.03
1999-05-18,1999,138,G2,4.61,0.09
1999-05-18,1999,138,F2,3.62,0.03
1999-05-18,1999,138,H3,1.31,0.05
1999-05-18,1999,138,H4,0.4,0.05
1999-05-18,1999,138,H5,4.71,0.04
1999-05-18,1999,138,G5,3.65,0.32
1999-05-18,1999,138,G4,1.79,0.2
1999-05-18,1999,138,G3,1.4,0.02
1999-05-18,1999,138,F3,3.2,0.15
1999-05-18,1999,138,F4,2.72,0.04
1999-05-18,1999,138,F5,3.33,0.25
1999-05-18,1999,138,E5,4.61,0.11
1999-05-18,1999,138,E4,3.41,0.06
1999-05-18,1999,138,E3,2.5,0.04
1999-05-18,1999,138,E2,2.45,0.07
1999-05-18,1999,138,A1,2.38,0.03
1999-05-18,1999,138,B1,2.39,0.15
1999-05-18,1999,138,C1,2.65,0.11
1999-05-18,1999,138,D1,2.25,0.02
1999-05-18,1999,138,D2,2.72,0.06
1999-05-18,1999,138,C2,2.47,0.05
1999-05-18,1999,138,B2,2.59,0.11
1999-05-18,1999,138,A2,2.45,0.05
1999-05-18,1999,138,A3,2.85,0.1
1999-05-18,1999,138,B3,2.59,0.06
1999-05-18,1999,138,C3,3.12,0.09
1999-05-18,1999,138,D3,2.56,0.03
1999-05-18,1999,138,C4,3.83,0.07
1999-05-18,1999,138,D4,2.86,0.2
1999-05-18,1999,138,D5,2.6,0.04
1999-05-18,1999,138,C5,2.57,0.06
1999-05-18,1999,138,B5,2.24,0.08
1999-05-18,1999,138,B4,2.7,0.04
1999-05-18,1999,138,A4,3.15,0.15
1999-05-18,1999,138,A5,2.6,0.05
1999-05-25,1999,145,E1,3.07,0.13
1999-05-25,1999,145,H1,4.88,0.16
1999-05-25,1999,145,F1,4.45,0.1
1999-05-25,1999,145,G1,3.63,0.07
1999-05-25,1999,145,H2,4.68,0.07
1999-05-25,1999,145,G2,5.46,0.11
1999-05-25,1999,145,F2,4.21,0.16
1999-05-25,1999,145,H3,1.49,0.1
1999-05-25,1999,145,H4,0.6,0.03
1999-05-25,1999,145,H5,5.33,0.05
1999-05-25,1999,145,G5,4.37,0.3
1999-05-25,1999,145,G4,2.2,0.35
1999-05-25,1999,145,G3,1.88,0.04
1999-05-25,1999,145,F3,4.48,0.14
1999-05-25,1999,145,F4,3.98,0.05
1999-05-25,1999,145,F5,3.97,0.31
1999-05-25,1999,145,E5,5.04,0.09
1999-05-25,1999,145,E4,4.05,0.02
1999-05-25,1999,145,E3,3.12,0.02
1999-05-25,1999,145,E2,3.27,0.09
1999-05-25,1999,145,A1,3.19,0.05
1999-05-25,1999,145,B1,3.32,0.17
1999-05-25,1999,145,C1,3.67,0.08
1999-05-25,1999,145,D1,3.04,0.02
1999-05-25,1999,145,D2,3.39,0.09
1999-05-25,1999,145,C2,3.39,0.05
1999-05-25,1999,145,B2,3.45,0.09
1999-05-25,1999,145,A2,3.32,0.07
1999-05-25,1999,145,A3,3.26,0.11
1999-05-25,1999,145,B3,3.94,0.1
1999-05-25,1999,145,C3,4.11,0.07
1999-05-25,1999,145,D3,3.26,0.05
1999-05-25,1999,145,C4,4.44,0.06
1999-05-25,1999,145,D4,3.45,0.25
1999-05-25,1999,145,D5,3.57,0.14
1999-05-25,1999,145,C5,3.39,0.19
1999-05-25,1999,145,B5,3.21,0.03
1999-05-25,1999,145,B4,3.38,0.07
1999-05-25,1999,145,A4,3.41,0.07
1999-05-25,1999,145,A5,3.55,0.03
1999-05-25,1999,145,X1,4.1,0.12
1999-05-25,1999,145,X2,4.27,0.16
1999-05-25,1999,145,X4,5.2,0.09
1999-05-25,1999,145,X3,4.56,0.09
1999-05-25,1999,145,X6,4.2,0.17
1999-05-25,1999,145,X5,4.33,0.27
1999-06-16,1999,167,C1,4.02,0.19
1999-06-16,1999,167,B1,4.09,0.11
1999-06-16,1999,167,A1,3.78,0.04
1999-06-16,1999,167,E1,3.56,0.21
1999-06-16,1999,167,H1,5.57,0.26
1999-06-16,1999,167,F1,4.42,0.25
1999-06-16,1999,167,G1,3.66,0.04
1999-06-16,1999,167,H2,5.51,0.07
1999-06-16,1999,167,G2,6.14,0.11
1999-06-16,1999,167,F2,4.88,0.21
1999-06-16,1999,167,H3,2.03,0.27
1999-06-16,1999,167,H4,0.66,0.07
1999-06-16,1999,167,H5,6.32,0.05
1999-06-16,1999,167,G5,5.46,0.12
1999-06-16,1999,167,G4,2.21,0.02
1999-06-16,1999,167,F3,5.46,0.33
1999-06-16,1999,167,F4,4.72,0.03
1999-06-16,1999,167,F5,4.99,0.34
1999-06-16,1999,167,E5,5.68,0.2
1999-06-16,1999,167,E4,4.8,0.03
1999-06-16,1999,167,E3,3.67,0.03
1999-06-16,1999,167,E2,3.83,0.1
1999-06-16,1999,167,D2,4.36,0.07
1999-06-16,1999,167,C2,4.26,0.13
1999-06-16,1999,167,B2,4.12,0.13
1999-06-16,1999,167,A2,3.67,0.1
1999-06-16,1999,167,A3,3.9,0.15
1999-06-16,1999,167,B3,4.68,0.12
1999-06-16,1999,167,C3,4.76,0.07
1999-06-16,1999,167,D3,3.94,0.14
1999-06-16,1999,167,C4,5.29,0.09
1999-06-16,1999,167,D4,4.88,0.28
1999-06-16,1999,167,D5,4.15,0.24
1999-06-16,1999,167,C5,4.2,0.23
1999-06-16,1999,167,B5,3.96,0.09
1999-06-16,1999,167,B4,4.22,0.15
1999-06-16,1999,167,A4,4.13,0.1
1999-06-16,1999,167,A5,4.1,0.05
1999-08-10,1999,222,E1,3.41,0.22
1999-08-10,1999,222,H1,5.5,0.27
1999-08-10,1999,222,F1,4.52,0.15
1999-08-10,1999,222,G1,3.87,0.04
1999-08-10,1999,222,H2,5.39,0.05
1999-08-10,1999,222,G2,5.88,0.1
1999-08-10,1999,222,F2,4.91,0.12
1999-08-10,1999,222,H3,2.03,0.12
1999-08-10,1999,222,H4,0.63,0.07
1999-08-10,1999,222,H5,6.03,0.05
1999-08-10,1999,222,G5,5.12,0.16
1999-08-10,1999,222,G4,2.94,0.62
1999-08-10,1999,222,G3,2.34,0.04
1999-08-10,1999,222,F3,4.99,0.24
1999-08-10,1999,222,F4,4.66,0.03
1999-08-10,1999,222,F5,4.69,0.36
1999-08-10,1999,222,E5,5.5,0.14
1999-08-10,1999,222,E4,4.85,0.03
1999-08-10,1999,222,E3,3.49,0.05
1999-08-10,1999,222,E2,3.61,0.09
1999-08-10,1999,222,A1,3.52,0.08
1999-08-10,1999,222,B1,3.65,0.14
1999-08-10,1999,222,C1,4.02,0.25
1999-08-10,1999,222,D1,3.47,0.02
1999-08-10,1999,222,D2,4.18,0.11
1999-08-10,1999,222,C2,4.16,0.14
1999-08-10,1999,222,B2,3.91,0.13
1999-08-10,1999,222,A2,3.55,0.1
1999-08-10,1999,222,A3,3.75,0.08
1999-08-10,1999,222,B3,4.47,0.12
1999-08-10,1999,222,C3,4.66,0.1
1999-08-10,1999,222,D3,3.83,0.13
1999-08-10,1999,222,C4,5.15,0.08
1999-08-10,1999,222,D4,4.29,0.18
1999-08-10,1999,222,D5,4.17,0.12
1999-08-10,1999,222,C5,4.12,0.14
1999-08-10,1999,222,B5,3.57,0.08
1999-08-10,1999,222,B4,4.13,0.15
1999-08-10,1999,222,A4,4.1,0.08
1999-08-10,1999,222,A5,3.95,0.03
1999-08-10,1999,222,X1,4.9,0.28
1999-08-10,1999,222,X2,4.85,0.2
1999-08-10,1999,222,X4,5.9,0.12
1999-08-10,1999,222,X3,4.99,0.11
1999-08-10,1999,222,X5,4.78,0.23
1999-08-10,1999,222,X6,4.57,0.3
1999-10-05,1999,278,E1,3.1,0.17
1999-10-05,1999,278,H1,4.96,0.31
1999-10-05,1999,278,F1,3.97,0.15
1999-10-05,1999,278,G1,3.4,0.04
1999-10-05,1999,278,H2,4.81,0.05
1999-10-05,1999,278,G2,5.12,0.08
1999-10-05,1999,278,F2,3.97,0.1
1999-10-05,1999,278,H3,1.52,0.09
1999-10-05,1999,278,H4,0.29,0.07
1999-10-05,1999,278,H5,5.57,0.06
1999-10-05,1999,278,G5,4.78,0.21
1999-10-05,1999,278,G4,1.99,0.16
1999-10-05,1999,278,G3,2.35,0.09
1999-10-05,1999,278,F3,4.22,0.16
1999-10-05,1999,278,F4,4.07,0.02
1999-10-05,1999,278,F5,4.13,0.36
1999-10-05,1999,278,E5,5.12,0.15
1999-10-05,1999,278,E4,4.24,0.05
1999-10-05,1999,278,E3,3.01,0.03
1999-10-05,1999,278,E2,3.14,0.08
1999-10-05,1999,278,A1,3.06,0.07
1999-10-05,1999,278,B1,3.39,0.09
1999-10-05,1999,278,C1,3.31,0.11
1999-10-05,1999,278,D1,2.85,0.03
1999-10-05,1999,278,D2,3.62,0.07
1999-10-05,1999,278,C2,3.41,0.1
1999-10-05,1999,278,B2,3.59,0.11
1999-10-05,1999,278,A2,3.46,0.07
1999-10-05,1999,278,A3,3.01,0.09
1999-10-05,1999,278,B3,3.33,0.04
1999-10-05,1999,278,C3,3.72,0.06
1999-10-05,1999,278,D3,3.33,0.12
1999-10-05,1999,278,C4,4.45,0.1
1999-10-05,1999,278,D4,2.95,0.29
1999-10-05,1999,278,D5,3.65,0.24
1999-10-05,1999,278,C5,3.6,0.22
1999-10-05,1999,278,B5,3.1,0.09
1999-10-05,1999,278,B4,3.54,0.12
1999-10-05,1999,278,A4,3.49,0.1
1999-10-05,1999,278,A5,3.19,0.06
1999-10-05,1999,278,X1,4.21,0.28
1999-10-05,1999,278,X2,4.15,0.22
1999-10-05,1999,278,X4,4.87,0.11
1999-10-05,1999,278,X3,4.2,0.1
1999-10-05,1999,278,X5,4.13,0.24
1999-10-05,1999,278,X6,4.28,0.3
1999-10-21,1999,294,E1,2.27,0.12
1999-10-21,1999,294,H1,4.05,0.23
1999-10-21,1999,294,F1,2.97,0.16
1999-10-21,1999,294,G1,3.02,0.04
1999-10-21,1999,294,H2,4.31,0.13
1999-10-21,1999,294,G2,3.7,0.14
1999-10-21,1999,294,F2,2.6,0.07
1999-10-21,1999,294,H3,0.88,0.07
1999-10-21,1999,294,H4,0.52,0.01
1999-10-21,1999,294,H5,4.52,0.13
1999-10-21,1999,294,G5,4.03,0.32
1999-10-21,1999,294,G4,1.38,0.03
1999-10-21,1999,294,G3,1.42,0.07
1999-10-21,1999,294,F3,2.27,0.19
1999-10-21,1999,294,F4,3.33,0.02
1999-10-21,1999,294,F5,3.03,0.28
1999-10-21,1999,294,E5,4.66,0.08
1999-10-21,1999,294,E4,3.56,0.05
1999-10-21,1999,294,E3,1.94,0.04
1999-10-21,1999,294,E2,1.95,0.02
1999-10-21,1999,294,A1,1.79,0.03
1999-10-21,1999,294,B1,2.06,0.08
1999-10-21,1999,294,C1,2.28,0.03
1999-10-21,1999,294,D1,2,0.01
1999-10-21,1999,294,D2,1.86,0.06
1999-10-21,1999,294,C2,2.06,0.08
1999-10-21,1999,294,B2,1.78,0.06
1999-10-21,1999,294,A2,2.34,0.06
1999-10-21,1999,294,A3,1.91,0.07
1999-10-21,1999,294,B3,2.07,0.04
1999-10-21,1999,294,C3,1.84,0.05
1999-10-21,1999,294,D3,1.85,0.07
1999-10-21,1999,294,C4,3.24,0.04
1999-10-21,1999,294,D4,1.44,0.07
1999-10-21,1999,294,D5,1.69,0.07
1999-10-21,1999,294,C5,2.08,0.19
1999-10-21,1999,294,B5,1.99,0.05
1999-10-21,1999,294,B4,2.35,0.04
1999-10-21,1999,294,A4,2.23,0.1
1999-10-21,1999,294,A5,2.39,0.02
1999-10-21,1999,294,X1,3.4,0.25
1999-10-21,1999,294,X2,3.25,0.15
1999-10-21,1999,294,X4,4.09,0.1
1999-10-21,1999,294,X3,2.96,0.09
1999-10-21,1999,294,X5,3.58,0.17
1999-10-21,1999,294,X6,3.12,0.24
2005-07-28,2005,209,F1,4.74,0.29
2005-07-28,2005,209,G1,3.98,0.1
2005-07-28,2005,209,H2,5.29,0.04
2005-07-28,2005,209,G2,6.16,0.09
2005-07-28,2005,209,F2,5.36,0.09
2005-07-28,2005,209,F3,5.51,0.09
2005-07-28,2005,209,F4,4.64,0.07
2005-07-28,2005,209,H5,6.34,0.05
2005-07-28,2005,209,G5,5.56,0.12
2005-07-28,2005,209,F5,5.29,0.21
2005-07-28,2005,209,E5,5.5,0.09
2005-07-28,2005,209,E4,4.83,0.04
2005-07-28,2005,209,E3,3.98,0.07
2005-07-28,2005,209,E2,4.22,0.07
2005-07-28,2005,209,H1,6.17,0.34
2005-07-28,2005,209,E1,4.47,0.14
2005-07-28,2005,209,A1,4.64,0.11
2005-07-28,2005,209,B1,5.02,0.21
2005-07-28,2005,209,C1,5.03,0.1
2005-07-28,2005,209,D1,4.3,0.07
2005-07-28,2005,209,D2,4.91,0.03
2005-07-28,2005,209,C2,4.43,0.12
2005-07-28,2005,209,B2,4.8,0.1
2005-07-28,2005,209,A2,4.86,0.07
2005-07-28,2005,209,A3,4.47,0.13
2005-07-28,2005,209,B3,5.1,0.09
2005-07-28,2005,209,C3,5.11,0.07
2005-07-28,2005,209,D3,4.55,0.08
2005-07-28,2005,209,C4,5.21,0.07
2005-07-28,2005,209,D4,5.31,0.26
2005-07-28,2005,209,D5,4.42,0.13
2005-07-28,2005,209,C5,5.24,0.18
2005-07-28,2005,209,B5,3.84,0.06
2005-07-28,2005,209,B4,4.48,0.1
2005-07-28,2005,209,A4,3.71,0.31
2005-07-28,2005,209,A5,2.7,0.25
2005-07-28,2005,209,X1,3.89,0.22
2005-07-28,2005,209,X2,3.57,0.19
2005-07-28,2005,209,X3,3.32,0.13
2005-08-22,2005,234,E1,4.39,0.17
2005-08-22,2005,234,H1,6.46,0.33
2005-08-22,2005,234,F1,5.29,0.26
2005-08-22,2005,234,G1,4.32,0.09
2005-08-22,2005,234,H2,5.6,0.03
2005-08-22,2005,234,G2,6.21,0.14
2005-08-22,2005,234,F2,4.98,0.07
2005-08-22,2005,234,F3,6.07,0.22
2005-08-22,2005,234,F4,5.08,0.05
2005-08-22,2005,234,G5,5.95,0.06
2005-08-22,2005,234,H5,6.62,0.03
2005-08-22,2005,234,F5,5.06,0.18
2005-08-22,2005,234,E5,5.66,0.09
2005-08-22,2005,234,E4,4.98,0.04
2005-08-22,2005,234,E3,3.9,0.04
2005-08-22,2005,234,E2,4.22,0.08
2005-08-22,2005,234,A1,4.39,0.11
2005-08-22,2005,234,B1,4.73,0.16
2005-08-22,2005,234,C1,4.75,0.11
2005-08-22,2005,234,D1,4.29,0.05
2005-08-22,2005,234,D2,4.64,0.07
2005-08-22,2005,234,C2,4.5,0.11
2005-08-22,2005,234,B2,4.7,0.18
2005-08-22,2005,234,A2,4.74,0.07
2005-08-22,2005,234,A3,4.44,0.13
2005-08-22,2005,234,B3,5.07,0.18
2005-08-22,2005,234,C3,5.06,0.06
2005-08-22,2005,234,D3,4.38,0.12
2005-08-22,2005,234,C4,5.09,0.06
2005-08-22,2005,234,D4,5.09,0.28
2005-08-22,2005,234,D5,4.49,0.14
2005-08-22,2005,234,C5,5.44,0.17
2005-08-22,2005,234,B4,4.61,0.16
2005-08-22,2005,234,A4,3.68,0.29
2005-08-22,2005,234,A5,2.69,0.34
2005-08-22,2005,234,B5,3.68,0.09
2005-08-22,2005,234,X5,3.34,0.36
2005-08-22,2005,234,X6,4.06,0.44
2005-08-22,2005,234,X3,3.09,0.19
2005-08-22,2005,234,X2,2.92,0.35
2005-08-22,2005,234,X1,3.85,0.35
2005-09-27,2005,270,F1,5.11,0.3
2005-09-27,2005,270,G1,4.22,0.1
2005-09-27,2005,270,E2,4.25,0.1
2005-09-27,2005,270,E4,4.69,0.03
2005-09-27,2005,270,E5,5.62,0.06
2005-09-27,2005,270,F5,4.89,0.21
2005-09-27,2005,270,G5,5.64,0.07
2005-09-27,2005,270,H5,6.3,0.04
2005-09-27,2005,270,F4,4.89,0.05
2005-09-27,2005,270,F3,5.39,0.1
2005-09-27,2005,270,E3,3.8,0.04
2005-09-27,2005,270,F2,4.9,0.03
2005-09-27,2005,270,G2,5.88,0.05
2005-09-27,2005,270,H2,5.44,0.04
2005-09-27,2005,270,H1,6,0.23
2005-09-27,2005,270,E1,4.33,0.14
2005-09-27,2005,270,D4,4.11,0.24
2005-09-27,2005,270,D5,3.97,0.13
2005-09-27,2005,270,C5,4.67,0.12
2005-09-27,2005,270,B4,4.06,0.14
2005-09-27,2005,270,A3,3.89,0.1
2005-09-27,2005,270,B3,4.45,0.07
2005-09-27,2005,270,C4,4.55,0.07
2005-09-27,2005,270,C3,4.6,0.07
2005-09-27,2005,270,D3,4.01,0.07
2005-09-27,2005,270,D2,4.4,0.06
2005-09-27,2005,270,C2,3.85,0.13
2005-09-27,2005,270,B2,4.11,0.13
2005-09-27,2005,270,A2,4.26,0.1
2005-09-27,2005,270,D1,3.64,0.08
2005-09-27,2005,270,C1,4.37,0.13
2005-09-27,2005,270,B1,4.26,0.17
2005-09-27,2005,270,A1,3.85,0.14
2005-12-20,2005,354,A1,0.86,0.01
2005-12-20,2005,354,B1,1.1,0.05
2005-12-20,2005,354,C1,1.08,0.02
2005-12-20,2005,354,D1,1.41,0.05
2005-12-20,2005,354,D2,0.99,0.01
2005-12-20,2005,354,C2,1.09,0.06
2005-12-20,2005,354,B2,1.03,0.05
2005-12-20,2005,354,A2,1.09,0.05
2005-12-20,2005,354,A3,0.9,0.03
2005-12-20,2005,354,B3,1.04,0.02
2005-12-20,2005,354,C3,1.22,0.05
2005-12-20,2005,354,D3,0.92,0.01
